timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:09,95.0,0.0,22.21,S8,Final
2018-12-05 16:29:10,89.0,0.003844,22.21,S8,Final
2018-12-05 16:29:11,97.67,0.019222,22.21,S8,Final
2018-12-05 16:29:12,116.75,0.017941,22.21,S8,Final
2018-12-05 16:29:13,106.2,0.015378,22.21,S8,Final
2018-12-05 16:29:14,109.5,0.016659,22.21,S8,Final
2018-12-05 16:29:15,112.43,0.016659,22.21,S8,Final
2018-12-05 16:29:16,115.62,0.016659,22.21,S8,Final
2018-12-05 16:29:17,118.11,0.017941,22.21,S8,Final
2018-12-05 16:29:18,120.2,0.017941,22.21,S8,Final
2018-12-05 16:29:19,121.82,0.017941,22.21,S8,Final
2018-12-05 16:29:20,123.17,0.017941,22.21,S8,Final
2018-12-05 16:29:21,124.15,0.016659,22.21,S8,Final
2018-12-05 16:29:22,124.93,0.015378,22.21,S8,Final
2018-12-05 16:29:23,125.27,0.016659,22.21,S8,Final
2018-12-05 16:29:24,125.62,0.016659,22.21,S8,Final
2018-12-05 16:29:25,125.94,0.016659,22.19,S8,Final
2018-12-05 16:29:26,126.22,0.016659,22.19,S8,Final
2018-12-05 16:29:27,126.37,0.016659,22.19,S8,Final
2018-12-05 16:29:28,126.35,0.015378,22.19,S8,Final
2018-12-05 16:29:29,126.33,0.014096,22.21,S8,Final
2018-12-05 16:29:30,125.86,0.014096,22.21,S8,Final
2018-12-05 16:29:31,125.48,0.014096,22.21,S8,Final
2018-12-05 16:29:32,125.0,0.015378,22.21,S8,Final
2018-12-05 16:29:33,124.36,0.015378,22.25,S8,Final
2018-12-05 16:29:34,122.88,0.015378,22.25,S8,Final
2018-12-05 16:29:35,120.63,0.014096,22.25,S8,Final
2018-12-05 16:29:36,118.57,0.011533,22.25,S8,Final
2018-12-05 16:29:37,116.66,0.011533,22.19,S8,Final
2018-12-05 16:29:38,115.77,0.011533,22.19,S8,Final
2018-12-05 16:29:39,115.0,0.011533,22.19,S8,Final
2018-12-05 16:29:40,114.22,0.011533,22.19,S8,Final
2018-12-05 16:29:41,113.18,0.011533,22.23,S8,Final
2018-12-05 16:29:42,112.09,0.00897,22.23,S8,Final
2018-12-05 16:29:43,110.83,0.00897,22.23,S8,Final
2018-12-05 16:29:44,110.06,0.00897,22.23,S8,Final
2018-12-05 16:29:45,109.35,0.010252,22.21,S8,Final
2018-12-05 16:29:46,108.63,0.010252,22.21,S8,Final
2018-12-05 16:29:47,107.9,0.00897,22.21,S8,Final
2018-12-05 16:29:48,107.2,0.00897,22.21,S8,Final
2018-12-05 16:29:49,106.51,0.007689,22.27,S8,Final
