timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:04,118.0,0.0,21.71,S5,Final
2018-12-05 16:29:05,84.5,0.002562,21.71,S5,Final
2018-12-05 16:29:06,97.67,0.020495,21.71,S5,Final
2018-12-05 16:29:07,85.25,0.021776,21.71,S5,Final
2018-12-05 16:29:08,97.8,0.019214,21.71,S5,Final
2018-12-05 16:29:09,94.83,0.020495,21.71,S5,Final
2018-12-05 16:29:10,104.14,0.017933,21.71,S5,Final
2018-12-05 16:29:11,103.38,0.017933,21.71,S5,Final
2018-12-05 16:29:12,103.56,0.01409,21.73,S5,Final
2018-12-05 16:29:13,100.7,0.012809,21.73,S5,Final
2018-12-05 16:29:14,105.73,0.01409,21.73,S5,Final
2018-12-05 16:29:15,103.33,0.010248,21.73,S5,Final
2018-12-05 16:29:16,107.54,0.010248,21.69,S5,Final
2018-12-05 16:29:17,105.5,0.007686,21.69,S5,Final
2018-12-05 16:29:18,108.93,0.008967,21.69,S5,Final
2018-12-05 16:29:19,107.38,0.006405,21.69,S5,Final
2018-12-05 16:29:20,110.18,0.006405,21.67,S5,Final
2018-12-05 16:29:21,108.94,0.003843,21.67,S5,Final
2018-12-05 16:29:22,111.32,0.002562,21.67,S5,Final
2018-12-05 16:29:23,110.25,0.003843,21.67,S5,Final
2018-12-05 16:29:24,109.29,0.002562,21.65,S5,Final
2018-12-05 16:29:25,111.36,0.003843,21.65,S5,Final
2018-12-05 16:29:26,110.43,0.003843,21.65,S5,Final
2018-12-05 16:29:27,111.79,0.001281,21.65,S5,Final
2018-12-05 16:29:28,113.04,0.001281,21.65,S5,Final
2018-12-05 16:29:29,114.46,0.0,21.65,S5,Final
2018-12-05 16:29:30,116.11,0.001281,21.65,S5,Final
2018-12-05 16:29:31,115.79,0.0,21.65,S5,Final
2018-12-05 16:29:32,115.55,0.002562,21.65,S5,Final
2018-12-05 16:29:33,115.33,0.0,21.65,S5,Final
