timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:06,125.0,0.0,22.51,S7,Final
2018-12-05 16:29:07,88.5,0.003843,22.51,S7,Final
2018-12-05 16:29:08,102.0,0.020494,22.51,S7,Final
2018-12-05 16:29:09,88.5,0.021775,22.51,S7,Final
2018-12-05 16:29:10,101.8,0.021775,22.51,S7,Final
2018-12-05 16:29:11,105.33,0.019213,22.51,S7,Final
2018-12-05 16:29:12,117.14,0.021775,22.51,S7,Final
2018-12-05 16:29:13,111.88,0.017932,22.51,S7,Final
2018-12-05 16:29:14,116.67,0.017932,22.53,S7,Final
2018-12-05 16:29:15,116.7,0.019213,22.53,S7,Final
2018-12-05 16:29:16,116.36,0.01537,22.53,S7,Final
2018-12-05 16:29:17,115.5,0.01537,22.53,S7,Final
2018-12-05 16:29:18,114.92,0.01537,22.51,S7,Final
2018-12-05 16:29:19,114.14,0.012809,22.51,S7,Final
2018-12-05 16:29:20,113.07,0.01409,22.51,S7,Final
2018-12-05 16:29:21,112.12,0.011528,22.51,S7,Final
2018-12-05 16:29:22,111.41,0.008966,22.51,S7,Final
2018-12-05 16:29:23,110.78,0.010247,22.51,S7,Final
2018-12-05 16:29:24,110.21,0.007685,22.51,S7,Final
2018-12-05 16:29:25,109.7,0.008966,22.51,S7,Final
2018-12-05 16:29:26,109.29,0.008966,22.49,S7,Final
2018-12-05 16:29:27,108.73,0.006404,22.49,S7,Final
2018-12-05 16:29:28,108.3,0.006404,22.49,S7,Final
2018-12-05 16:29:29,108.21,0.006404,22.49,S7,Final
2018-12-05 16:29:30,108.08,0.005123,22.51,S7,Final
2018-12-05 16:29:31,107.96,0.006404,22.51,S7,Final
2018-12-05 16:29:32,107.81,0.003843,22.51,S7,Final
2018-12-05 16:29:33,107.71,0.003843,22.51,S7,Final
2018-12-05 16:29:34,107.62,0.006404,22.47,S7,Final
2018-12-05 16:29:35,107.53,0.003843,22.47,S7,Final
2018-12-05 16:29:36,107.45,0.005123,22.47,S7,Final
2018-12-05 16:29:37,107.38,0.005123,22.47,S7,Final
2018-12-05 16:29:38,107.3,0.003843,22.47,S7,Final
2018-12-05 16:29:39,107.24,0.005123,22.47,S7,Final
2018-12-05 16:29:40,107.14,0.002562,22.47,S7,Final
2018-12-05 16:29:41,107.08,0.002562,22.47,S7,Final
