timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:17,123.0,0.0,22.59,S6,Final
2018-12-05 16:29:18,116.0,0.002562,22.59,S6,Final
2018-12-05 16:29:19,98.67,0.017935,22.59,S6,Final
2018-12-05 16:29:20,95.25,0.017935,22.59,S6,Final
2018-12-05 16:29:21,90.2,0.017935,22.59,S6,Final
2018-12-05 16:29:22,93.33,0.019217,22.59,S6,Final
2018-12-05 16:29:23,95.14,0.019217,22.59,S6,Final
2018-12-05 16:29:24,96.38,0.019217,22.59,S6,Final
2018-12-05 16:29:25,97.33,0.019217,22.59,S6,Final
2018-12-05 16:29:26,97.0,0.017935,22.59,S6,Final
2018-12-05 16:29:27,96.73,0.016654,22.59,S6,Final
2018-12-05 16:29:28,96.42,0.014092,22.59,S6,Final
2018-12-05 16:29:29,96.23,0.014092,22.61,S6,Final
2018-12-05 16:29:30,96.07,0.012811,22.61,S6,Final
2018-12-05 16:29:31,95.87,0.01153,22.61,S6,Final
2018-12-05 16:29:32,95.81,0.010249,22.61,S6,Final
2018-12-05 16:29:33,96.12,0.01153,22.59,S6,Final
2018-12-05 16:29:34,96.28,0.01153,22.59,S6,Final
2018-12-05 16:29:35,96.42,0.010249,22.59,S6,Final
2018-12-05 16:29:36,96.45,0.010249,22.59,S6,Final
2018-12-05 16:29:37,96.52,0.008968,22.59,S6,Final
2018-12-05 16:29:38,96.36,0.006406,22.59,S6,Final
2018-12-05 16:29:39,96.09,0.006406,22.59,S6,Final
2018-12-05 16:29:40,95.83,0.006406,22.59,S6,Final
2018-12-05 16:29:41,95.56,0.005124,22.57,S6,Final
2018-12-05 16:29:42,95.35,0.007687,22.57,S6,Final
2018-12-05 16:29:43,95.19,0.006406,22.57,S6,Final
2018-12-05 16:29:44,95.0,0.006406,22.57,S6,Final
2018-12-05 16:29:45,94.86,0.006406,22.59,S6,Final
2018-12-05 16:29:46,94.8,0.005124,22.59,S6,Final
2018-12-05 16:29:47,94.81,0.003843,22.59,S6,Final
2018-12-05 16:29:48,94.75,0.003843,22.59,S6,Final
2018-12-05 16:29:49,94.7,0.003843,22.55,S6,Final
2018-12-05 16:29:50,94.65,0.002562,22.55,S6,Final
2018-12-05 16:29:51,94.63,0.002562,22.55,S6,Final
2018-12-05 16:29:52,94.61,0.003843,22.55,S6,Final
2018-12-05 16:29:53,94.7,0.003843,22.55,S6,Final
2018-12-05 16:29:54,94.87,0.003843,22.55,S6,Final
2018-12-05 16:29:55,95.0,0.003843,22.55,S6,Final
2018-12-05 16:29:56,95.07,0.005124,22.55,S6,Final
2018-12-05 16:29:57,95.1,0.003843,22.55,S6,Final
2018-12-05 16:29:58,95.1,0.002562,22.55,S6,Final
2018-12-05 16:29:59,95.07,0.002562,22.55,S6,Final
2018-12-05 16:30:00,95.0,0.002562,22.55,S6,Final
2018-12-05 16:30:01,94.91,0.002562,22.57,S6,Final
2018-12-05 16:30:02,94.85,0.002562,22.57,S6,Final
2018-12-05 16:30:03,94.87,0.003843,22.57,S6,Final
2018-12-05 16:30:04,94.9,0.003843,22.57,S6,Final
2018-12-05 16:30:05,94.92,0.003843,22.55,S6,Final
2018-12-05 16:30:06,94.92,0.003843,22.55,S6,Final
2018-12-05 16:30:07,95.08,0.003843,22.55,S6,Final
2018-12-05 16:30:08,95.27,0.002562,22.55,S6,Final
2018-12-05 16:30:09,95.43,0.002562,23.31,S6,Final
2018-12-05 16:30:10,95.61,0.001281,23.31,S6,Final
2018-12-05 16:30:11,95.78,0.001281,23.31,S6,Final
2018-12-05 16:30:12,95.95,0.001281,23.31,S6,Final
2018-12-05 16:30:13,96.12,0.001281,23.73,S6,Final
2018-12-05 16:30:14,96.19,0.003843,23.73,S6,Final
2018-12-05 16:30:15,96.24,0.003843,23.73,S6,Final
2018-12-05 16:30:16,96.27,0.003843,23.73,S6,Final
2018-12-05 16:30:17,95.85,0.003843,23.11,S6,Final
2018-12-05 16:30:18,95.6,0.003843,23.11,S6,Final
2018-12-05 16:30:19,96.07,0.003843,23.11,S6,Final
2018-12-05 16:30:20,96.22,0.002562,23.11,S6,Final
2018-12-05 16:30:21,96.6,0.002562,23.11,S6,Final
2018-12-05 16:30:22,96.32,0.002562,23.11,S6,Final
2018-12-05 16:30:23,96.1,0.001281,23.11,S6,Final
2018-12-05 16:30:24,95.87,0.002562,23.11,S6,Final
2018-12-05 16:30:25,95.62,0.002562,23.17,S6,Final
2018-12-05 16:30:26,95.55,0.005124,23.17,S6,Final
2018-12-05 16:30:27,95.53,0.003843,23.17,S6,Final
2018-12-05 16:30:28,95.27,0.003843,23.17,S6,Final
2018-12-05 16:30:29,95.0,0.003843,23.15,S6,Final
2018-12-05 16:30:30,94.72,0.001281,23.15,S6,Final
2018-12-05 16:30:31,94.55,0.002562,23.15,S6,Final
2018-12-05 16:30:32,94.37,0.001281,23.15,S6,Final
2018-12-05 16:30:33,94.27,0.001281,23.17,S6,Final
2018-12-05 16:30:34,93.82,0.002562,23.17,S6,Final
2018-12-05 16:30:35,93.37,0.002562,23.17,S6,Final
2018-12-05 16:30:36,92.9,0.003843,23.17,S6,Final
2018-12-05 16:30:37,92.42,0.002562,23.09,S6,Final
2018-12-05 16:30:38,92.0,0.002562,23.09,S6,Final
2018-12-05 16:30:39,91.63,0.001281,23.09,S6,Final
2018-12-05 16:30:40,91.27,0.001281,23.09,S6,Final
2018-12-05 16:30:41,90.9,0.001281,23.09,S6,Final
2018-12-05 16:30:42,90.58,0.001281,23.09,S6,Final
2018-12-05 16:30:43,90.23,0.001281,23.09,S6,Final
2018-12-05 16:30:44,89.88,0.001281,23.09,S6,Final
2018-12-05 16:30:45,89.47,0.001281,23.07,S6,Final
