timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:04,118.0,0.0,22.41,S10,Final
2018-12-05 16:29:05,109.0,0.001281,22.41,S10,Final
2018-12-05 16:29:06,90.0,0.0205,22.41,S10,Final
2018-12-05 16:29:07,99.0,0.0205,22.41,S10,Final
2018-12-05 16:29:08,90.0,0.019219,22.41,S10,Final
2018-12-05 16:29:09,83.5,0.017938,22.41,S10,Final
2018-12-05 16:29:10,82.0,0.019219,22.41,S10,Final
2018-12-05 16:29:11,80.62,0.017938,22.41,S10,Final
2018-12-05 16:29:12,79.67,0.0205,22.39,S10,Final
2018-12-05 16:29:13,78.8,0.0205,22.39,S10,Final
2018-12-05 16:29:14,78.09,0.0205,22.39,S10,Final
2018-12-05 16:29:15,77.58,0.0205,22.39,S10,Final
2018-12-05 16:29:16,77.15,0.019219,22.41,S10,Final
2018-12-05 16:29:17,76.79,0.017938,22.41,S10,Final
2018-12-05 16:29:18,76.47,0.0205,22.41,S10,Final
2018-12-05 16:29:19,76.19,0.0205,22.41,S10,Final
2018-12-05 16:29:20,76.12,0.0205,22.39,S10,Final
2018-12-05 16:29:21,76.06,0.019219,22.39,S10,Final
2018-12-05 16:29:22,76.05,0.019219,22.39,S10,Final
2018-12-05 16:29:23,76.05,0.019219,22.39,S10,Final
2018-12-05 16:29:24,76.05,0.019219,22.39,S10,Final
2018-12-05 16:29:25,76.05,0.0205,22.39,S10,Final
2018-12-05 16:29:26,76.04,0.0205,22.39,S10,Final
2018-12-05 16:29:27,76.17,0.0205,22.39,S10,Final
2018-12-05 16:29:28,76.28,0.019219,22.45,S10,Final
2018-12-05 16:29:29,76.42,0.019219,22.45,S10,Final
2018-12-05 16:29:30,76.52,0.017938,22.45,S10,Final
2018-12-05 16:29:31,76.64,0.0205,22.45,S10,Final
2018-12-05 16:29:32,76.86,0.0205,22.47,S10,Final
2018-12-05 16:29:33,77.03,0.0205,22.47,S10,Final
2018-12-05 16:29:34,77.13,0.019219,22.47,S10,Final
2018-12-05 16:29:35,77.16,0.017938,22.47,S10,Final
2018-12-05 16:29:36,77.24,0.017938,22.39,S10,Final
2018-12-05 16:29:37,77.35,0.0205,22.39,S10,Final
2018-12-05 16:29:38,77.43,0.019219,22.39,S10,Final
2018-12-05 16:29:39,77.64,0.0205,22.39,S10,Final
