timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:12,106.0,0.0,21.75,S4,Final
2018-12-05 16:29:13,97.5,0.003844,21.75,S4,Final
2018-12-05 16:29:14,100.0,0.016655,21.75,S4,Final
2018-12-05 16:29:15,94.75,0.016655,21.75,S4,Final
2018-12-05 16:29:16,100.4,0.017936,21.75,S4,Final
2018-12-05 16:29:17,96.33,0.016655,21.75,S4,Final
2018-12-05 16:29:18,101.14,0.017936,21.75,S4,Final
2018-12-05 16:29:19,102.62,0.017936,21.75,S4,Final
2018-12-05 16:29:20,100.78,0.015374,21.81,S4,Final
2018-12-05 16:29:21,104.2,0.016655,21.81,S4,Final
2018-12-05 16:29:22,101.36,0.015374,21.81,S4,Final
2018-12-05 16:29:23,104.58,0.014093,21.81,S4,Final
2018-12-05 16:29:24,102.0,0.014093,21.83,S4,Final
2018-12-05 16:29:25,104.93,0.011531,21.83,S4,Final
2018-12-05 16:29:26,109.2,0.012812,21.83,S4,Final
2018-12-05 16:29:27,112.94,0.010249,21.83,S4,Final
2018-12-05 16:29:28,116.18,0.010249,21.83,S4,Final
2018-12-05 16:29:29,119.0,0.010249,21.83,S4,Final
2018-12-05 16:29:30,121.47,0.007687,21.83,S4,Final
2018-12-05 16:29:31,118.9,0.008968,21.83,S4,Final
2018-12-05 16:29:32,116.14,0.006406,21.85,S4,Final
2018-12-05 16:29:33,113.5,0.007687,21.85,S4,Final
2018-12-05 16:29:34,111.17,0.006406,21.85,S4,Final
2018-12-05 16:29:35,109.08,0.005125,21.85,S4,Final
2018-12-05 16:29:36,107.2,0.005125,21.93,S4,Final
2018-12-05 16:29:37,105.69,0.003844,21.93,S4,Final
2018-12-05 16:29:38,104.3,0.005125,21.93,S4,Final
2018-12-05 16:29:39,103.0,0.003844,21.93,S4,Final
2018-12-05 16:29:40,101.76,0.002562,22.01,S4,Final
2018-12-05 16:29:41,100.6,0.003844,22.01,S4,Final
2018-12-05 16:29:42,99.81,0.002562,22.01,S4,Final
2018-12-05 16:29:43,99.06,0.002562,22.01,S4,Final
2018-12-05 16:29:44,98.33,0.002562,22.03,S4,Final
2018-12-05 16:29:45,97.68,0.001281,22.03,S4,Final
2018-12-05 16:29:46,97.06,0.002562,22.03,S4,Final
2018-12-05 16:29:47,96.5,0.001281,22.03,S4,Final
2018-12-05 16:29:48,96.0,0.002562,22.03,S4,Final
2018-12-05 16:29:49,95.53,0.002562,22.03,S4,Final
2018-12-05 16:29:50,95.1,0.0,22.03,S4,Final
2018-12-05 16:29:51,94.78,0.001281,22.03,S4,Final
2018-12-05 16:29:52,94.56,0.0,22.05,S4,Final
2018-12-05 16:29:53,94.33,0.001281,22.05,S4,Final
2018-12-05 16:29:54,94.16,0.0,22.05,S4,Final
2018-12-05 16:29:55,93.75,0.0,22.05,S4,Final
2018-12-05 16:29:56,93.33,0.001281,22.07,S4,Final
2018-12-05 16:29:57,92.89,0.0,22.07,S4,Final
2018-12-05 16:29:58,92.51,0.001281,22.07,S4,Final
2018-12-05 16:29:59,92.1,0.001281,22.07,S4,Final
2018-12-05 16:30:00,91.73,0.0,22.17,S4,Final
2018-12-05 16:30:01,91.4,0.0,22.17,S4,Final
2018-12-05 16:30:02,91.16,0.0,22.17,S4,Final
2018-12-05 16:30:03,90.94,0.0,22.17,S4,Final
2018-12-05 16:30:04,90.79,0.0,21.95,S4,Final
2018-12-05 16:30:05,90.57,0.0,21.95,S4,Final
2018-12-05 16:30:06,90.36,0.0,21.95,S4,Final
2018-12-05 16:30:07,90.14,0.0,21.95,S4,Final
2018-12-05 16:30:08,89.84,0.0,21.77,S4,Final
2018-12-05 16:30:09,89.53,0.0,21.77,S4,Final
2018-12-05 16:30:10,89.24,0.0,21.77,S4,Final
2018-12-05 16:30:11,88.93,0.0,21.77,S4,Final
2018-12-05 16:30:12,88.37,0.0,21.67,S4,Final
2018-12-05 16:30:13,88.12,0.0,21.67,S4,Final
2018-12-05 16:30:14,87.6,0.0,21.67,S4,Final
2018-12-05 16:30:15,87.58,0.0,21.67,S4,Final
2018-12-05 16:30:16,86.85,0.0,21.67,S4,Final
2018-12-05 16:30:17,86.9,0.0,21.67,S4,Final
2018-12-05 16:30:18,86.03,0.0,21.67,S4,Final
2018-12-05 16:30:19,85.5,0.0,21.67,S4,Final
2018-12-05 16:30:20,85.43,0.0,21.67,S4,Final
2018-12-05 16:30:21,84.55,0.0,21.67,S4,Final
2018-12-05 16:30:22,84.72,0.0,21.67,S4,Final
2018-12-05 16:30:23,83.68,0.0,21.67,S4,Final
2018-12-05 16:30:24,83.8,0.0,21.69,S4,Final
2018-12-05 16:30:25,82.73,0.0,21.69,S4,Final
2018-12-05 16:30:26,81.23,0.0,21.69,S4,Final
2018-12-05 16:30:27,79.73,0.0,21.69,S4,Final
2018-12-05 16:30:28,78.23,0.0,21.67,S4,Final
2018-12-05 16:30:29,76.68,0.0,21.67,S4,Final
2018-12-05 16:30:30,75.17,0.0,21.67,S4,Final
2018-12-05 16:30:31,75.22,0.0,21.67,S4,Final
2018-12-05 16:30:32,75.48,0.0,21.67,S4,Final
2018-12-05 16:30:33,75.75,0.0,21.67,S4,Final
2018-12-05 16:30:34,75.97,0.0,21.67,S4,Final
2018-12-05 16:30:35,76.17,0.0,21.67,S4,Final
2018-12-05 16:30:36,76.33,0.0,21.71,S4,Final
2018-12-05 16:30:37,76.42,0.0,21.71,S4,Final
2018-12-05 16:30:38,76.55,0.0,21.71,S4,Final
2018-12-05 16:30:39,76.7,0.0,21.71,S4,Final
2018-12-05 16:30:40,76.85,0.0,21.81,S4,Final
2018-12-05 16:30:41,76.98,0.0,21.81,S4,Final
2018-12-05 16:30:42,76.93,0.0,21.81,S4,Final
2018-12-05 16:30:43,77.03,0.0,21.81,S4,Final
2018-12-05 16:30:44,77.15,0.0,21.97,S4,Final
