timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:07,116.0,0.0,21.89,S1,Final
2018-12-05 16:29:08,82.5,0.005125,21.89,S1,Final
2018-12-05 16:29:09,96.33,0.020501,21.89,S1,Final
2018-12-05 16:29:10,86.25,0.021783,21.89,S1,Final
2018-12-05 16:29:11,98.6,0.023064,21.89,S1,Final
2018-12-05 16:29:12,107.5,0.024345,21.89,S1,Final
2018-12-05 16:29:13,113.71,0.023064,21.89,S1,Final
2018-12-05 16:29:14,107.38,0.021783,21.89,S1,Final
2018-12-05 16:29:15,111.56,0.023064,21.91,S1,Final
2018-12-05 16:29:16,106.4,0.024345,21.91,S1,Final
2018-12-05 16:29:17,109.36,0.024345,21.91,S1,Final
2018-12-05 16:29:18,110.75,0.023064,21.91,S1,Final
2018-12-05 16:29:19,111.92,0.023064,21.91,S1,Final
2018-12-05 16:29:20,112.14,0.024345,21.91,S1,Final
2018-12-05 16:29:21,110.8,0.023064,21.91,S1,Final
2018-12-05 16:29:22,109.56,0.023064,21.91,S1,Final
2018-12-05 16:29:23,108.53,0.021783,21.89,S1,Final
2018-12-05 16:29:24,107.61,0.024345,21.89,S1,Final
2018-12-05 16:29:25,110.21,0.024345,21.89,S1,Final
2018-12-05 16:29:26,112.5,0.024345,21.89,S1,Final
2018-12-05 16:29:27,114.52,0.023064,21.87,S1,Final
2018-12-05 16:29:28,116.36,0.024345,21.87,S1,Final
2018-12-05 16:29:29,118.0,0.024345,21.87,S1,Final
2018-12-05 16:29:30,119.5,0.024345,21.87,S1,Final
2018-12-05 16:29:31,120.84,0.023064,21.89,S1,Final
2018-12-05 16:29:32,122.08,0.024345,21.89,S1,Final
2018-12-05 16:29:33,123.22,0.024345,21.89,S1,Final
2018-12-05 16:29:34,124.25,0.024345,21.89,S1,Final
2018-12-05 16:29:35,125.14,0.025627,21.89,S1,Final
2018-12-05 16:29:36,125.2,0.021783,21.89,S1,Final
2018-12-05 16:29:37,125.26,0.023064,21.89,S1,Final
2018-12-05 16:29:38,126.12,0.024345,21.89,S1,Final
2018-12-05 16:29:39,126.94,0.024345,21.87,S1,Final
2018-12-05 16:29:40,127.74,0.021783,21.87,S1,Final
2018-12-05 16:29:41,128.46,0.023064,21.87,S1,Final
2018-12-05 16:29:42,129.11,0.024345,21.87,S1,Final
2018-12-05 16:29:43,129.76,0.024345,21.91,S1,Final
2018-12-05 16:29:44,130.32,0.024345,21.91,S1,Final
2018-12-05 16:29:45,130.59,0.023064,21.91,S1,Final
2018-12-05 16:29:46,130.85,0.023064,21.91,S1,Final
2018-12-05 16:29:47,131.02,0.024345,21.91,S1,Final
2018-12-05 16:29:48,131.29,0.023064,21.91,S1,Final
2018-12-05 16:29:49,131.51,0.024345,21.91,S1,Final
2018-12-05 16:29:50,131.7,0.023064,21.91,S1,Final
2018-12-05 16:29:51,131.82,0.023064,21.93,S1,Final
2018-12-05 16:29:52,131.93,0.023064,21.93,S1,Final
2018-12-05 16:29:53,132.06,0.024345,21.93,S1,Final
2018-12-05 16:29:54,132.17,0.023064,21.93,S1,Final
2018-12-05 16:29:55,132.14,0.023064,21.93,S1,Final
2018-12-05 16:29:56,132.14,0.021783,21.93,S1,Final
2018-12-05 16:29:57,132.14,0.024345,21.93,S1,Final
2018-12-05 16:29:58,132.08,0.024345,21.93,S1,Final
2018-12-05 16:29:59,132.13,0.024345,21.91,S1,Final
2018-12-05 16:30:00,132.19,0.021783,21.91,S1,Final
2018-12-05 16:30:01,132.0,0.021783,21.91,S1,Final
2018-12-05 16:30:02,131.84,0.024345,21.91,S1,Final
2018-12-05 16:30:03,131.67,0.024345,21.91,S1,Final
2018-12-05 16:30:04,131.43,0.024345,21.91,S1,Final
2018-12-05 16:30:05,131.24,0.023064,21.91,S1,Final
2018-12-05 16:30:06,131.05,0.021783,21.91,S1,Final
2018-12-05 16:30:07,131.12,0.024345,21.89,S1,Final
2018-12-05 16:30:08,132.32,0.025627,21.89,S1,Final
2018-12-05 16:30:09,132.22,0.023064,21.89,S1,Final
2018-12-05 16:30:10,133.22,0.023064,21.89,S1,Final
2018-12-05 16:30:11,132.72,0.023064,21.91,S1,Final
2018-12-05 16:30:12,132.17,0.024345,21.91,S1,Final
2018-12-05 16:30:13,131.62,0.024345,21.91,S1,Final
2018-12-05 16:30:14,132.52,0.024345,21.91,S1,Final
2018-12-05 16:30:15,132.1,0.023064,21.89,S1,Final
