timestamp,heart_rate,eda,temperature,subject_id,session
2018-12-05 16:29:04,111.0,0.0,21.69,S3,Final
2018-12-05 16:29:05,81.5,0.003844,21.69,S3,Final
2018-12-05 16:29:06,94.0,0.016658,21.69,S3,Final
2018-12-05 16:29:07,88.75,0.01794,21.69,S3,Final
2018-12-05 16:29:08,98.4,0.01794,21.69,S3,Final
2018-12-05 16:29:09,95.83,0.01794,21.69,S3,Final
2018-12-05 16:29:10,103.0,0.01794,21.69,S3,Final
2018-12-05 16:29:11,108.38,0.01794,21.69,S3,Final
2018-12-05 16:29:12,112.56,0.016658,21.69,S3,Final
2018-12-05 16:29:13,116.5,0.015377,21.69,S3,Final
2018-12-05 16:29:14,119.55,0.015377,21.69,S3,Final
2018-12-05 16:29:15,122.0,0.015377,21.69,S3,Final
2018-12-05 16:29:16,124.0,0.015377,21.67,S3,Final
2018-12-05 16:29:17,126.5,0.014096,21.67,S3,Final
2018-12-05 16:29:18,128.53,0.014096,21.67,S3,Final
2018-12-05 16:29:19,130.38,0.014096,21.67,S3,Final
2018-12-05 16:29:20,131.88,0.014096,21.69,S3,Final
2018-12-05 16:29:21,132.83,0.014096,21.69,S3,Final
2018-12-05 16:29:22,133.42,0.014096,21.69,S3,Final
2018-12-05 16:29:23,133.75,0.012814,21.69,S3,Final
2018-12-05 16:29:24,133.86,0.012814,21.65,S3,Final
2018-12-05 16:29:25,134.0,0.012814,21.65,S3,Final
2018-12-05 16:29:26,134.13,0.011533,21.65,S3,Final
2018-12-05 16:29:27,134.25,0.011533,21.65,S3,Final
2018-12-05 16:29:28,134.12,0.010251,21.67,S3,Final
2018-12-05 16:29:29,133.96,0.011533,21.67,S3,Final
2018-12-05 16:29:30,133.81,0.00897,21.67,S3,Final
2018-12-05 16:29:31,133.68,0.007688,21.67,S3,Final
2018-12-05 16:29:32,133.48,0.007688,21.67,S3,Final
2018-12-05 16:29:33,133.3,0.007688,21.67,S3,Final
2018-12-05 16:29:34,133.19,0.007688,21.67,S3,Final
2018-12-05 16:29:35,132.78,0.006407,21.67,S3,Final
2018-12-05 16:29:36,132.42,0.006407,21.67,S3,Final
2018-12-05 16:29:37,132.09,0.006407,21.67,S3,Final
2018-12-05 16:29:38,131.74,0.007688,21.67,S3,Final
2018-12-05 16:29:39,131.42,0.006407,21.67,S3,Final
2018-12-05 16:29:40,131.11,0.006407,21.65,S3,Final
2018-12-05 16:29:41,130.76,0.006407,21.65,S3,Final
2018-12-05 16:29:42,130.46,0.006407,21.65,S3,Final
2018-12-05 16:29:43,130.15,0.006407,21.65,S3,Final
2018-12-05 16:29:44,129.83,0.006407,21.67,S3,Final
2018-12-05 16:29:45,129.5,0.006407,21.67,S3,Final
2018-12-05 16:29:46,129.16,0.006407,21.67,S3,Final
2018-12-05 16:29:47,128.84,0.003844,21.67,S3,Final
2018-12-05 16:29:48,128.56,0.003844,21.67,S3,Final
2018-12-05 16:29:49,128.22,0.003844,21.67,S3,Final
2018-12-05 16:29:50,127.85,0.003844,21.67,S3,Final
2018-12-05 16:29:51,127.46,0.003844,21.67,S3,Final
2018-12-05 16:29:52,127.08,0.003844,21.65,S3,Final
2018-12-05 16:29:53,126.7,0.003844,21.65,S3,Final
2018-12-05 16:29:54,126.27,0.006407,21.65,S3,Final
2018-12-05 16:29:55,125.85,0.003844,21.65,S3,Final
2018-12-05 16:29:56,125.4,0.005126,21.67,S3,Final
2018-12-05 16:29:57,124.96,0.005126,21.67,S3,Final
2018-12-05 16:29:58,124.53,0.005126,21.67,S3,Final
2018-12-05 16:29:59,124.14,0.005126,21.67,S3,Final
2018-12-05 16:30:00,123.74,0.003844,21.65,S3,Final
